ds,y
2018-03-09,11.699999999999996
2018-03-10,12.4
2018-03-11,12.0
2018-03-12,12.6
2018-03-13,12.300000000000004
2018-03-14,9.400000000000004
2018-03-15,10.0
2018-03-16,9.0
2018-03-17,11.300000000000004
2018-03-18,14.300000000000006
2018-03-19,9.099999999999996
2018-03-20,12.800000000000004
2018-03-21,14.199999999999994
2018-03-22,9.599999999999996
2018-03-23,9.300000000000004
2018-03-24,8.300000000000002
2018-03-25,14.600000000000003
2018-03-26,9.900000000000004
2018-03-27,8.900000000000004
2018-03-28,9.300000000000004
2018-03-29,8.300000000000002
2018-03-30,9.400000000000004
2018-03-31,13.699999999999994
2018-04-01,22.39999999999999
2018-04-02,14.899999999999997
2018-04-03,10.599999999999996
2018-04-04,9.300000000000004
2018-04-05,4.200000000000002
2018-04-06,11.800000000000004
2018-04-07,25.799999999999997
2018-04-08,33.899999999999984
2018-04-09,18.5
2018-04-10,13.100000000000001
2018-04-11,12.1
2018-04-12,9.0
2018-04-13,7.5
2018-04-14,6.599999999999997
2018-04-15,15.800000000000006
2018-04-16,9.900000000000004
2018-04-17,8.300000000000002
2018-04-18,9.199999999999996
2018-04-19,11.199999999999996
2018-04-20,7.900000000000003
2018-04-21,12.6
2018-04-22,10.300000000000004
2018-04-23,6.900000000000003
2018-04-24,7.099999999999997
2018-04-25,7.900000000000003
2018-04-26,6.800000000000001
2018-04-27,6.099999999999998
2018-04-28,9.5
2018-04-29,10.800000000000004
2018-04-30,13.600000000000001
2018-05-01,12.1
2018-05-02,17.300000000000008
2018-05-03,13.0
2018-05-04,11.599999999999996
2018-05-05,4.700000000000002
2018-05-06,10.400000000000004
2018-05-07,21.199999999999992
2018-05-08,37.5
2018-05-09,17.399999999999995
2018-05-10,11.199999999999996
2018-05-11,14.199999999999994
2018-05-12,11.800000000000004
2018-05-13,8.5
2018-05-14,8.5
2018-05-15,9.599999999999996
2018-05-16,11.199999999999996
2018-05-17,13.100000000000001
2018-05-18,17.600000000000005
2018-05-19,18.199999999999992
2018-05-20,11.599999999999996
2018-05-21,10.0
2018-05-22,10.199999999999996
2018-05-23,11.5
2018-05-24,9.300000000000004
2018-05-25,14.300000000000006
2018-05-26,15.100000000000003
2018-05-27,15.399999999999997
2018-05-28,15.899999999999997
2018-05-29,12.899999999999999
2018-05-30,21.300000000000008
2018-05-31,11.199999999999996
2018-06-01,16.699999999999992
2018-06-02,15.199999999999994
2018-06-03,10.300000000000004
2018-06-04,10.099999999999996
2018-06-05,14.899999999999997
2018-06-06,9.800000000000004
2018-06-07,19.199999999999992
2018-06-08,17.5
2018-06-09,26.100000000000012
2018-06-10,14.399999999999997
2018-06-11,14.899999999999997
2018-06-12,16.699999999999992
2018-06-13,10.5
2018-06-14,11.9
2018-06-15,14.399999999999997
2018-06-16,16.800000000000008
2018-06-17,14.300000000000006
2018-06-18,15.399999999999997
2018-06-19,13.0
2018-06-20,13.5
2018-06-21,15.0
2018-06-22,14.399999999999997
2018-06-23,19.800000000000008
2018-06-24,20.89999999999999
2018-06-25,13.699999999999994
2018-06-26,17.5
2018-06-27,13.399999999999999
2018-06-28,13.699999999999994
2018-06-29,16.600000000000005
2018-06-30,27.700000000000003
2018-07-01,13.399999999999999
2018-07-02,14.699999999999994
2018-07-03,9.599999999999996
2018-07-04,12.899999999999999
2018-07-05,9.800000000000004
2018-07-06,9.300000000000004
2018-07-07,25.39999999999999
2018-07-08,15.0
2018-07-09,19.10000000000001
2018-07-10,20.699999999999992
2018-07-11,11.699999999999996
2018-07-12,9.400000000000004
2018-07-13,16.199999999999992
2018-07-14,32.100000000000016
2018-07-15,36.600000000000016
2018-07-16,30.899999999999988
2018-07-17,17.199999999999992
2018-07-18,20.89999999999999
2018-07-19,15.800000000000006
2018-07-20,21.5
2018-07-21,8.699999999999998
2018-07-22,4.599999999999998
2018-07-23,4.400000000000001
2018-07-24,4.5
2018-07-25,4.5
2018-07-26,20.800000000000008
2018-07-27,15.5
2018-07-28,29.0
2018-07-29,32.02999999999998
2018-07-30,20.470000000000013
2018-07-31,18.800000000000008
2018-08-01,21.0
2018-08-02,18.39999999999999
2018-08-03,10.5
2018-08-04,11.300000000000004
2018-08-05,10.599999999999996
2018-08-06,10.900000000000004
2018-08-07,20.89999999999999
2018-08-08,22.800000000000008
2018-08-09,24.10000000000001
2018-08-10,16.800000000000008
2018-08-11,11.0
2018-08-12,14.5
2018-08-13,4.900000000000002
2018-08-14,10.800000000000004
2018-08-15,22.699999999999992
2018-08-16,21.10000000000001
2018-08-17,17.0
2018-08-18,18.5
2018-08-19,16.5
2018-08-20,15.100000000000003
2018-08-21,13.0
2018-08-22,16.0
2018-08-23,22.10000000000001
2018-08-24,18.699999999999992
2018-08-25,22.89999999999999
2018-08-26,25.5
2018-08-27,14.5
2018-08-28,14.399999999999997
2018-08-29,17.5
2018-08-30,10.199999999999996
2018-08-31,14.399999999999997
2018-09-01,15.800000000000006
2018-09-02,19.800000000000008
2018-09-03,14.699999999999994
2018-09-04,8.599999999999996
2018-09-05,9.900000000000004
2018-09-06,24.89999999999999
2018-09-07,14.5
2018-09-08,14.600000000000003
2018-09-09,25.899999999999988
2018-09-10,11.800000000000004
2018-09-11,11.199999999999996
2018-09-12,12.6
2018-09-13,11.800000000000004
2018-09-14,13.600000000000001
2018-09-15,16.199999999999992
2018-09-16,12.699999999999996
2018-09-17,20.10000000000001
2018-09-18,12.1
2018-09-19,11.9
2018-09-20,14.199999999999994
2018-09-21,18.89999999999999
2018-09-22,14.399999999999997
2018-09-23,4.900000000000002
2018-09-24,17.199999999999992
2018-09-25,11.800000000000004
2018-09-26,13.600000000000001
2018-09-27,11.199999999999996
2018-09-28,9.400000000000004
2018-09-29,14.899999999999997
2018-09-30,18.800000000000008
2018-10-01,10.199999999999996
2018-10-02,16.600000000000005
2018-10-03,20.300000000000008
2018-10-04,7.699999999999998
2018-10-05,9.599999999999996
2018-10-06,19.89999999999999
2018-10-07,19.60000000000001
2018-10-08,18.699999999999992
2018-10-09,20.199999999999992
2018-10-10,13.199999999999994
2018-10-11,14.899999999999997
2018-10-12,14.600000000000003
2018-10-13,16.5
2018-10-14,12.199999999999996
2018-10-15,9.699999999999996
2018-10-16,10.199999999999996
2018-10-17,9.199999999999996
2018-10-18,8.599999999999996
2018-10-19,9.0
2018-10-20,11.5
2018-10-21,10.699999999999996
2018-10-22,8.199999999999998
2018-10-23,8.400000000000004
2018-10-24,10.5
2018-10-25,9.099999999999996
2018-10-26,9.099999999999996
2018-10-27,15.100000000000003
2018-10-28,10.099999999999996
2018-10-29,10.0
2018-10-30,8.699999999999998
2018-10-31,11.300000000000004
2018-11-01,9.400000000000004
2018-11-02,12.899999999999999
2018-11-03,15.899999999999997
2018-11-04,8.099999999999996
2018-11-05,9.099999999999996
2018-11-06,13.199999999999994
2018-11-07,20.60000000000001
2018-11-08,29.100000000000012
2018-11-09,15.399999999999997
2018-11-10,13.399999999999999
2018-11-11,12.300000000000004
2018-11-12,15.899999999999997
2018-11-13,8.400000000000004
2018-11-14,10.0
2018-11-15,9.199999999999996
2018-11-16,11.400000000000004
2018-11-17,13.600000000000001
2018-11-18,14.699999999999994
2018-11-19,13.899999999999999
2018-11-20,9.800000000000004
2018-11-21,9.599999999999996
2018-11-22,13.5
2018-11-23,14.5
2018-11-24,13.5
2018-11-25,12.699999999999996
2018-11-26,11.5
2018-11-27,12.1
2018-11-28,10.800000000000004
2018-11-29,10.199999999999996
2018-11-30,11.199999999999996
2018-12-01,9.300000000000004
2018-12-02,17.199999999999992
2018-12-03,11.199999999999996
2018-12-04,9.800000000000004
2018-12-05,13.5
2018-12-06,11.699999999999996
2018-12-07,14.899999999999997
2018-12-08,16.100000000000005
2018-12-09,15.699999999999994
2018-12-10,14.0
2018-12-11,11.400000000000004
2018-12-12,12.0
2018-12-13,9.800000000000004
2018-12-14,11.099999999999996
2018-12-15,18.800000000000008
2018-12-16,16.399999999999995
2018-12-17,13.5
2018-12-18,12.4
2018-12-19,16.899999999999995
2018-12-20,11.699999999999996
2018-12-21,14.399999999999997
2018-12-22,15.699999999999994
2018-12-23,17.100000000000005
2018-12-24,23.89999999999999
2018-12-25,11.699999999999996
2018-12-26,10.800000000000004
2018-12-27,10.699999999999996
2018-12-28,19.0
2018-12-29,16.300000000000008
2018-12-30,4.5
2018-12-31,4.799999999999998
2019-01-01 00:00:00,12.328156176270623
2019-01-02 00:00:00,12.562475921668353
2019-01-03 00:00:00,12.95490008391427
2019-01-04 00:00:00,13.132564724287034
2019-01-05 00:00:00,14.901046630350795
2019-01-06 00:00:00,14.64688838039415
2019-01-07 00:00:00,14.051331331543864
2019-01-08 00:00:00,14.120975013116894
2019-01-09 00:00:00,14.561137667342907
2019-01-10 00:00:00,15.121180781071857
2019-01-11 00:00:00,15.423260765053698
2019-01-12 00:00:00,17.26908846249019
2019-01-13 00:00:00,17.0425671538109
2019-01-14 00:00:00,16.42360453433137
2019-01-15 00:00:00,16.418814845558312
2019-01-16 00:00:00,16.734884630934136
2019-01-17 00:00:00,17.12386475472545
2019-01-18 00:00:00,17.211852707777076
2019-01-19 00:00:00,18.80564779649439
2019-01-20 00:00:00,18.295252789233984
2019-01-21 00:00:00,17.367521313380834
2019-01-22 00:00:00,17.03667180053744
2019-01-23 00:00:00,17.01744673529814
2019-01-24 00:00:00,17.07018564775245
2019-01-25 00:00:00,16.82928202595344
2019-01-26 00:00:00,18.109613072548335
2019-01-27 00:00:00,17.308822202460124
2019-01-28 00:00:00,16.120759712320524
2019-01-29 00:00:00,15.56580819678462
2019-01-30 00:00:00,15.363876721066479
2019-01-31 00:00:00,15.279336771292927
2019-02-01 00:00:00,14.949373938599134
2019-02-02 00:00:00,16.190347133209013
2019-02-03 00:00:00,15.400037109771263
2019-02-04 00:00:00,14.271090580202998
2019-02-05 00:00:00,13.821386274010365
2019-02-06 00:00:00,13.767105688669542
2019-02-07 00:00:00,13.867779271997522
2019-02-08 00:00:00,13.754778767791903
2019-02-09 00:00:00,15.237843445830833
2019-02-10 00:00:00,14.707517190828494
2019-02-11 00:00:00,13.848797327374825
2019-02-12 00:00:00,13.671715705195489
2019-02-13 00:00:00,13.884628683036341
2019-02-14 00:00:00,14.239480555095572
2019-02-15 00:00:00,14.360505036790503
2019-02-16 00:00:00,16.05094667401275
2019-02-17 00:00:00,15.695673717134781
2019-02-18 00:00:00,14.974978480410071
2019-02-19 00:00:00,14.89528156809971
2019-02-20 00:00:00,15.162513290709695
2019-02-21 00:00:00,15.527434420139292
2019-02-22 00:00:00,15.614359488787132
2019-02-23 00:00:00,17.227864104615357
2019-02-24 00:00:00,16.75534845692301
2019-02-25 00:00:00,15.880754669621107
2019-02-26 00:00:00,15.615156969997555
2019-02-27 00:00:00,15.67000145495778
2019-02-28 00:00:00,15.802261829946653
2019-03-01 00:00:00,15.642979194955643
2019-03-02 00:00:00,17.00377271843587
2019-03-03 00:00:00,16.27919908551085
2019-03-04 00:00:00,15.160264265658611
2019-03-05 00:00:00,14.664812462849643
2019-03-06 00:00:00,14.510574762173551
2019-03-07 00:00:00,14.460149253344035
2019-03-08 00:00:00,14.149385630086337
2019-03-09 00:00:00,15.393765411383804
2019-03-10 00:00:00,14.590659236282013
2019-03-11 00:00:00,13.432767504567986
2019-03-12 00:00:00,12.938471041856356
2019-03-13 00:00:00,12.824875160130194
2019-03-14 00:00:00,12.852818773997264
2019-03-15 00:00:00,12.655320483886403
2019-03-16 00:00:00,14.044050754282292
2019-03-17 00:00:00,13.411708754995358
2019-03-18 00:00:00,12.44560647733
2019-03-19 00:00:00,12.15818247717748
2019-03-20 00:00:00,12.260223753447379
2019-03-21 00:00:00,12.506062167381792
2019-03-22 00:00:00,12.522211822233288
2019-03-23 00:00:00,14.114030963323293
2019-03-24 00:00:00,13.66828148402637
2019-03-25 00:00:00,12.866883411190694
2019-03-26 00:00:00,12.717581878152949
2019-03-27 00:00:00,12.927300782198536
2019-03-28 00:00:00,13.247445874409696
2019-03-29 00:00:00,13.302620799245904
2019-03-30 00:00:00,14.897337576376563
2019-03-31 00:00:00,14.418593431491797
2019-04-01 00:00:00,13.549611087409366
2019-04-02 00:00:00,13.30046067890779
2019-04-03 00:00:00,13.381339035379415
2019-04-04 00:00:00,13.547771466156057
2019-04-05 00:00:00,13.429202717378127
2019-04-06 00:00:00,14.835562410698534
2019-04-07 00:00:00,14.159681238613208
2019-04-08 00:00:00,13.09085981410135
2019-04-09 00:00:00,12.64531339997397
2019-04-10 00:00:00,12.539273449210977
2019-04-11 00:00:00,12.534016251477247
2019-04-12 00:00:00,12.264290337052024
2019-04-13 00:00:00,13.54473260901105
2019-04-14 00:00:00,12.772153683114933
2019-04-15 00:00:00,11.638997962869558
2019-04-16 00:00:00,11.163704628288787
2019-04-17 00:00:00,11.063752665563008
2019-04-18 00:00:00,11.100661613576756
2019-04-19 00:00:00,10.908420210651169
2019-04-20 00:00:00,12.299932587848625
2019-04-21 00:00:00,11.66936132432054
2019-04-22 00:00:00,10.705670930538496
2019-04-23 00:00:00,10.423095243700104
2019-04-24 00:00:00,10.53430852196602
2019-04-25 00:00:00,10.795568030846606
2019-04-26 00:00:00,10.835296000569627
2019-04-27 00:00:00,12.460686005070778
2019-04-28 00:00:00,12.060208330217435
2019-04-29 00:00:00,11.317313138838646
2019-04-30 00:00:00,11.241050289519507
2019-05-01 00:00:00,11.539381234849092
2019-05-02 00:00:00,11.964446825253912
2019-05-03 00:00:00,12.141255436943787
2019-05-04 00:00:00,13.874373619566976
2019-05-05 00:00:00,13.550491659603809
2019-05-06 00:00:00,12.852161436861373
2019-05-07 00:00:00,12.788424776654958
2019-05-08 00:00:00,13.06810785630126
2019-05-09 00:00:00,13.445046399449023
2019-05-10 00:00:00,13.54670772314847
2019-05-11 00:00:00,15.180794160602202
2019-05-12 00:00:00,14.737703186547225
2019-05-13 00:00:00,13.904145061617044
2019-05-14 00:00:00,13.693640035865283
2019-05-15 00:00:00,13.819674785338279
2019-05-16 00:00:00,14.040787080199816
2019-05-17 00:00:00,13.98904903251741
2019-05-18 00:00:00,15.47653761737499
2019-05-19 00:00:00,14.897671726384555
2019-05-20 00:00:00,13.942720145797185
2019-05-21 00:00:00,13.62820561336218
2019-05-22 00:00:00,13.669987189289804
2019-05-23 00:00:00,13.828291876132447
2019-05-24 00:00:00,13.736167093979658
2019-05-25 00:00:00,15.205943253397455
2019-05-26 00:00:00,14.631585515246147
2019-05-27 00:00:00,13.702238253912022
2019-05-28 00:00:00,13.432685831675563
2019-05-29 00:00:00,13.536509757743772
2019-05-30 00:00:00,13.771210463703873
2019-05-31 00:00:00,13.766762147921042
2019-06-01 00:00:00,15.33218643058658
2019-06-02 00:00:00,14.858020174766622
2019-06-03 00:00:00,14.029977143809115
2019-06-04 00:00:00,13.859523267237638
2019-06-05 00:00:00,14.057141885768566
2019-06-06 00:00:00,14.37755375413414
2019-06-07 00:00:00,14.44835715928944
2019-06-08 00:00:00,16.076671255645167
2019-06-09 00:00:00,15.651655868897624
2019-06-10 00:00:00,14.858205935588025
2019-06-11 00:00:00,14.707539492522667
2019-06-12 00:00:00,14.910455398166008
2019-06-13 00:00:00,15.222526047802873
2019-06-14 00:00:00,15.272691576519438
2019-06-15 00:00:00,16.86984040111062
2019-06-16 00:00:00,16.405251656319358
2019-06-17 00:00:00,15.566200473351135
2019-06-18 00:00:00,15.366448181039786
2019-06-19 00:00:00,15.519397058551908
2019-06-20 00:00:00,15.783178516128203
2019-06-21 00:00:00,15.789144861272133
2019-06-22 00:00:00,17.348353093785924
2019-06-23 00:00:00,16.853919687837124
2019-06-24 00:00:00,15.994550410510266
2019-06-25 00:00:00,15.784969954485556
